Город,Район ,Айыл кенеш,село/город,Код ОЗ,Краткое название ОЗ  ,Полное название ОЗ,Вид ,Тип организации 
Ошская область,Ноокатский район,Джаны-Ноокатский аилкенеш,с.Джаны-Ноокат,6065,"ОТД.НООКАТ ТБ ""ДЖАНЫ-НООКАТ""","ОТДЕЛЕНИЕ НООКАТСКОЙ  ТБ ""ДЖАНЫ-НООКАТ""",Лечебно-профилактические организации,Государственные организации Минздрава
Ошская область,Ноокатский район,Кенешский аилкенеш,с.Куу-Майдан,6435,"ГСВ ""КУУ-МАЙДАН""","ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ ""КУУ-МАЙДАН""",Лечебно-профилактические организации,Государственные организации Минздрава
Ошская область,Ноокатский район,Кенешский аилкенеш,с.Куу-Майдан,6375,ФАП КЫЗЫЛ-АСКЕР,ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ КЫЗЫЛ-АСКЕР,Лечебно-профилактические организации,Государственные организации Минздрава
Ошская область,Ноокатский район,Кенешский аилкенеш,с.Шанкол,6344,ФАП ДАРЫ-СУУ,ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ ДАРЫ-СУУ,Лечебно-профилактические организации,Государственные организации Минздрава
Ошская область,Ноокатский район,Кенешский аилкенеш,с.Арбын,6321,ФАП АРБЫН,ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ АРБЫН,Лечебно-профилактические организации,Государственные организации Минздрава
Ошская область,Ноокатский район,Кенешский аилкенеш,с.Ак-Терек,6211,"ФАП ""АК-ТЕРЕК""","ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ ""АК-ТЕРЕК""",Лечебно-профилактические организации,Государственные организации Минздрава
Ошская область,Ноокатский район,Кенешский аилкенеш,с.Шанкол,6213,"ФАП ""ШАНКОЛ""","ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ ""ШАНКОЛ""",Лечебно-профилактические организации,Государственные организации Минздрава
Ошская область,Ноокатский район,Кыргыз-Атинский аилкенеш,с.Таш-Булак,6189,"ФАП ""ТАШ-БУЛАК""","ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ ""ТАШ-БУЛАК""",Лечебно-профилактические организации,Государственные организации Минздрава
Ошская область,Ноокатский район,Кыргыз-Атинский аилкенеш,с.Акбулак,6192,"ГСВ №23  ""АКБУЛАК""","ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №23  ""АКБУЛАК""",Лечебно-профилактические организации,Государственные организации Минздрава
Ошская область,Ноокатский район,Кыргыз-Атинский аилкенеш,с.Борко,6193,"ФАП ""БОРКО""","ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ ""БОРКО""",Лечебно-профилактические организации,Государственные организации Минздрава
Ошская область,Ноокатский район,Кыргыз-Атинский аилкенеш,с.Кара-Ой,6194,"ФАП ""КАРА-ОЙ""","ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ ""КАРА-ОЙ""",Лечебно-профилактические организации,Государственные организации Минздрава
Ошская область,Ноокатский район,Кыргыз-Атинский аилкенеш,с.Кыргыз-Ата,6364,ГСВ №26 КЫЗЫР АТА,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №26 КЫЗЫР АТА,Лечебно-профилактические организации,Государственные организации Минздрава
Ошская область,Ноокатский район,Кыргыз-Атинский аилкенеш,с.Кыргыз-Ата,6437,"ГСВ ""КЫРГЫЗ-АТА""","ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ ""КЫРГЫЗ-АТА""",Лечебно-профилактические организации,Государственные организации Минздрава
Ошская область,Ноокатский район,Кыргыз-Атинский аилкенеш,с.Кыргыз-Ата,6073,"ОТД.НООКАТ ТБ ""КЫРГЫЗ-АТА""","ОТДЕЛЕНИЕ НООКАТСКОЙ  ТБ ""КЫРГЫЗ-АТА""",Лечебно-профилактические организации,Государственные организации Минздрава
Ошская область,Ноокатский район,им.Токтомата Зулпуева аилкенеш,с.Интернационал,6350,ГСВ №24 ЗУЛПУКАРОВ,ГРУППА СЕМЕЙНЫХ ВРАЧЕЙ №24 ЗУЛПУКАРОВ,Лечебно-профилактические организации,Государственные организации Минздрава
Ошская область,Ноокатский район,им.Токтомата Зулпуева аилкенеш,с.Ак-Чабуу,6381,"ФАП""ЫНТЫМАК""","ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ ""ЫНТЫМАК""",Лечебно-профилактические организации,Государственные организации Минздрава
Ошская область,Ноокатский район,им.Токтомата Зулпуева аилкенеш,с.Учбай,6320,ФАП УЧБАЙ,УЧБАЙ ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ,Лечебно-профилактические организации,Государственные организации Минздрава
Ошская область,Ноокатский район,им.Токтомата Зулпуева аилкенеш,с.Интернационал,6298,"ФАП ""КАРА КОКТУ""","ФЕЛЬДШЕРСКО-АКУШЕРСКИЙ ПУНКТ ""КАРА КОКТУ""",Лечебно-профилактические организации,Государственные организации Минздрава
